0.000000000000000000e+00,0.000000000000000000e+00,9.979120010000000475e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.479626178737377984e+01,1.479626178737377984e+01,0.000000000000000000e+00,1.479626178737377984e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.979120010000000475e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.479626178737377984e+01,1.479626178737377984e+01,0.000000000000000000e+00,1.479626178737377984e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.979120010000000475e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.479626178737377984e+01,1.479626178737377984e+01,0.000000000000000000e+00,1.479626178737377984e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.979120010000000475e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.479626178737377984e+01,1.479626178737377984e+01,0.000000000000000000e+00,1.479626178737377984e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.099389815000001108e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.363927973402955907e+01,1.363927973402955907e+01,0.000000000000000000e+00,1.363927973402955907e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.099389815000001108e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.363927973402955907e+01,1.363927973402955907e+01,0.000000000000000000e+00,1.363927973402955907e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.099389815000001108e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.363927973402955907e+01,1.363927973402955907e+01,0.000000000000000000e+00,1.363927973402955907e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.099389815000001108e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.363927973402955907e+01,1.363927973402955907e+01,0.000000000000000000e+00,1.363927973402955907e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.099389815000001108e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.363927973402955907e+01,1.363927973402955907e+01,0.000000000000000000e+00,1.363927973402955907e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.099389815000001108e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.363927973402955907e+01,1.363927973402955907e+01,0.000000000000000000e+00,1.363927973402955907e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.219659620000000577e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.248229768068533474e+01,1.248229768068533474e+01,0.000000000000000000e+00,1.248229768068533474e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.219659620000000577e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.248229768068533474e+01,1.248229768068533474e+01,0.000000000000000000e+00,1.248229768068533474e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.219659620000000577e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.248229768068533474e+01,1.248229768068533474e+01,0.000000000000000000e+00,1.248229768068533474e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.219659620000000577e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.248229768068533474e+01,1.248229768068533474e+01,0.000000000000000000e+00,1.248229768068533474e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.219659620000000577e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.248229768068533474e+01,1.248229768068533474e+01,0.000000000000000000e+00,1.248229768068533474e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.219659620000000577e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.248229768068533474e+01,1.248229768068533474e+01,0.000000000000000000e+00,1.248229768068533474e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.377580304999999935e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.138174230301799739e+01,1.138174230301799739e+01,0.000000000000000000e+00,1.138174230301799739e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.377580304999999935e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.138174230301799739e+01,1.138174230301799739e+01,0.000000000000000000e+00,1.138174230301799739e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.377580304999999935e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.138174230301799739e+01,1.138174230301799739e+01,0.000000000000000000e+00,1.138174230301799739e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.377580304999999935e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.138174230301799739e+01,1.138174230301799739e+01,0.000000000000000000e+00,1.138174230301799739e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.377580304999999935e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.138174230301799739e+01,1.138174230301799739e+01,0.000000000000000000e+00,1.138174230301799739e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.377580304999999935e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.138174230301799739e+01,1.138174230301799739e+01,0.000000000000000000e+00,1.138174230301799739e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.535500990000000456e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.032180771279066711e+01,1.032180771279066711e+01,0.000000000000000000e+00,1.032180771279066711e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.535500990000000456e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.032180771279066711e+01,1.032180771279066711e+01,0.000000000000000000e+00,1.032180771279066711e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.535500990000000456e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.032180771279066711e+01,1.032180771279066711e+01,0.000000000000000000e+00,1.032180771279066711e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.535500990000000456e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.032180771279066711e+01,1.032180771279066711e+01,0.000000000000000000e+00,1.032180771279066711e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.535500990000000456e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.032180771279066711e+01,1.032180771279066711e+01,0.000000000000000000e+00,1.032180771279066711e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.535500990000000456e+05,0.000000000000000000e+00,0.000000000000000000e+00,1.032180771279066711e+01,1.032180771279066711e+01,0.000000000000000000e+00,1.032180771279066711e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.672196509999999544e+05,0.000000000000000000e+00,0.000000000000000000e+00,9.235156771542666121e+00,9.235156771542666121e+00,0.000000000000000000e+00,9.235156771542666121e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.672196509999999544e+05,0.000000000000000000e+00,0.000000000000000000e+00,9.235156771542666121e+00,9.235156771542666121e+00,0.000000000000000000e+00,9.235156771542666121e+00
